title,company,location,city,date,link
Associate - Python Data Engineer - GDC,PwC India,India,India,2026-07-16,https://in.linkedin.com/jobs/view/associate-python-data-engineer-gdc-at-pwc-india-4291069034?position=1&pageNum=0&refId=KFn7V7Lptcjb1T7CLUovpw%3D%3D&trackingId=Gi7OMJ7dbsDEbWyT0KeX6Q%3D%3D
Junior Data Engineer - Python,Electronic Arts (EA),India,India,2026-07-03,https://in.linkedin.com/jobs/view/junior-data-engineer-python-at-electronic-arts-ea-4425302195?position=2&pageNum=0&refId=KFn7V7Lptcjb1T7CLUovpw%3D%3D&trackingId=oF01EZVr3ll3Odd6BscMnw%3D%3D
Data Engineer,Google,India,India,2026-07-01,https://in.linkedin.com/jobs/view/data-engineer-at-google-4435829454?position=3&pageNum=0&refId=KFn7V7Lptcjb1T7CLUovpw%3D%3D&trackingId=twDLacNiaijTWpC1JEEBbw%3D%3D
"Data Engineer, Global Affairs",Google,India,India,2026-07-17,https://in.linkedin.com/jobs/view/data-engineer-global-affairs-at-google-4432657634?position=4&pageNum=0&refId=KFn7V7Lptcjb1T7CLUovpw%3D%3D&trackingId=vph6iyV3g4R8M%2FFyy%2FF6yg%3D%3D
Data Engineer - 100% Remote,VGreen Technology Solutions (VGreenTEK),India,India,2026-07-21,https://in.linkedin.com/jobs/view/data-engineer-100%25-remote-at-vgreen-technology-solutions-vgreentek-4443339482?position=7&pageNum=0&refId=KFn7V7Lptcjb1T7CLUovpw%3D%3D&trackingId=opKOouoOv8qC3EwZEyzbAA%3D%3D
Data Engineer,Capgemini,India,India,2026-05-28,https://in.linkedin.com/jobs/view/data-engineer-at-capgemini-4404139993?position=8&pageNum=0&refId=KFn7V7Lptcjb1T7CLUovpw%3D%3D&trackingId=uns3AnHx2TOHTNWMX9Qapw%3D%3D
Data Engineer-Analytics,Aditya Birla Capital,India,India,2026-07-13,https://in.linkedin.com/jobs/view/data-engineer-analytics-at-aditya-birla-capital-4431393997?position=9&pageNum=0&refId=KFn7V7Lptcjb1T7CLUovpw%3D%3D&trackingId=5heeNrwpU0mZy9iOdf%2F7tg%3D%3D
Data Engineer,Postman,India,India,2026-07-10,https://in.linkedin.com/jobs/view/data-engineer-at-postman-4430911408?position=10&pageNum=0&refId=KFn7V7Lptcjb1T7CLUovpw%3D%3D&trackingId=2NnEP3RnbbhbHGpNzKEchQ%3D%3D
AWS Data Engineer,Infosys,India,India,2026-04-07,https://in.linkedin.com/jobs/view/aws-data-engineer-at-infosys-4357594249?position=11&pageNum=0&refId=KFn7V7Lptcjb1T7CLUovpw%3D%3D&trackingId=%2FIB9MAP5JdCfkiiwak0ZUg%3D%3D
Data Engineer,Birla Opus,India,India,2026-07-07,https://in.linkedin.com/jobs/view/data-engineer-at-birla-opus-4419148899?position=15&pageNum=0&refId=KFn7V7Lptcjb1T7CLUovpw%3D%3D&trackingId=6b8YSrm%2BFQGxwUhF%2FITEaA%3D%3D
Data Engineer,Infosys,India,India,2026-07-10,https://in.linkedin.com/jobs/view/data-engineer-at-infosys-4437953742?position=16&pageNum=0&refId=KFn7V7Lptcjb1T7CLUovpw%3D%3D&trackingId=uJ%2FlS2bSBC%2FlM5DiFM878w%3D%3D
Data engineer,Infosys,India,India,2026-07-16,https://in.linkedin.com/jobs/view/data-engineer-at-infosys-4440797335?position=17&pageNum=0&refId=KFn7V7Lptcjb1T7CLUovpw%3D%3D&trackingId=K9m4sPi45lWWAzNZyTAImw%3D%3D
Cloud Data Engineer,Google,India,India,2026-07-11,https://in.linkedin.com/jobs/view/cloud-data-engineer-at-google-4430027345?position=18&pageNum=0&refId=KFn7V7Lptcjb1T7CLUovpw%3D%3D&trackingId=3DsLl1vorxo63n21np%2B5og%3D%3D
Senior Data Engineer - PySpark & Python,Global Software Solutions Group,India,India,2026-07-21,https://in.linkedin.com/jobs/view/senior-data-engineer-pyspark-python-at-global-software-solutions-group-4443318566?position=19&pageNum=0&refId=KFn7V7Lptcjb1T7CLUovpw%3D%3D&trackingId=EvAPUudR7GGyyBIuNf%2BIpg%3D%3D
Data Engineer,Cisco,India,India,2026-07-10,https://in.linkedin.com/jobs/view/data-engineer-at-cisco-4439094840?position=23&pageNum=0&refId=KFn7V7Lptcjb1T7CLUovpw%3D%3D&trackingId=xAUZ4r4YqMQRo5WCXmeOYg%3D%3D
Data Engineer,Weekday AI (YC W21),India,India,2026-07-20,https://in.linkedin.com/jobs/view/data-engineer-at-weekday-ai-yc-w21-4442729356?position=24&pageNum=0&refId=KFn7V7Lptcjb1T7CLUovpw%3D%3D&trackingId=wirib6sPGtFmMlqS6lZEPg%3D%3D
PySpark Developer / Senior Data Engineer,VRINDA INTERNATIONAL,India,India,2026-07-20,https://in.linkedin.com/jobs/view/pyspark-developer-senior-data-engineer-at-vrinda-international-4442614113?position=25&pageNum=0&refId=KFn7V7Lptcjb1T7CLUovpw%3D%3D&trackingId=dcHOLPhhn%2F%2FpFlV2c69laQ%3D%3D
Cloud Data Engineer,Google,India,India,2026-07-11,https://in.linkedin.com/jobs/view/cloud-data-engineer-at-google-4430041123?position=26&pageNum=0&refId=KFn7V7Lptcjb1T7CLUovpw%3D%3D&trackingId=tbsMuJ%2FSxyaQnMbmJavn%2Bw%3D%3D
Databricks Data Engineer,Virtusa,India,India,2026-07-21,https://in.linkedin.com/jobs/view/databricks-data-engineer-at-virtusa-4440433549?position=27&pageNum=0&refId=KFn7V7Lptcjb1T7CLUovpw%3D%3D&trackingId=z8WnWB5hr9Ec4kWF0xnE9Q%3D%3D
Data Engineer,PwC Acceleration Center India,India,India,2026-07-20,https://in.linkedin.com/jobs/view/data-engineer-at-pwc-acceleration-center-india-4442072440?position=31&pageNum=0&refId=KFn7V7Lptcjb1T7CLUovpw%3D%3D&trackingId=1rXPa4QPmMVr%2FjOcvcIkpg%3D%3D
Data Engineer,Persistent Systems,India,India,2026-07-10,https://in.linkedin.com/jobs/view/data-engineer-at-persistent-systems-4436606631?position=32&pageNum=0&refId=KFn7V7Lptcjb1T7CLUovpw%3D%3D&trackingId=GAfwzE%2B63a1cktYlndXpWg%3D%3D
Data Engineer Specialist,Google Operations Center,India,India,2026-07-07,https://in.linkedin.com/jobs/view/data-engineer-specialist-at-google-operations-center-4429269241?position=33&pageNum=0&refId=KFn7V7Lptcjb1T7CLUovpw%3D%3D&trackingId=joZW1qSHVygCX7z4eZVJBA%3D%3D
SDE (Software Development Engineer),Weekday AI (YC W21),India,India,2026-07-20,https://in.linkedin.com/jobs/view/sde-software-development-engineer-at-weekday-ai-yc-w21-4442738036?position=34&pageNum=0&refId=KFn7V7Lptcjb1T7CLUovpw%3D%3D&trackingId=CD7J1b%2BRF9nRiKxBL9LQMg%3D%3D
Data Engineer,PwC Acceleration Center India,India,India,2026-07-20,https://in.linkedin.com/jobs/view/data-engineer-at-pwc-acceleration-center-india-4442057972?position=35&pageNum=0&refId=KFn7V7Lptcjb1T7CLUovpw%3D%3D&trackingId=W8j0iWBYcwiClfrPV9DaDw%3D%3D
Data Engineer/Architect,SourceFuse,India,India,2026-07-21,https://in.linkedin.com/jobs/view/data-engineer-architect-at-sourcefuse-4442293586?position=40&pageNum=0&refId=KFn7V7Lptcjb1T7CLUovpw%3D%3D&trackingId=3Wizrdx%2BmTYt%2FK8u696zEw%3D%3D
"Software Engineer I, ITC",Nike,India,India,2026-07-22,https://in.linkedin.com/jobs/view/software-engineer-i-itc-at-nike-4443922863?position=41&pageNum=0&refId=KFn7V7Lptcjb1T7CLUovpw%3D%3D&trackingId=A%2Ffuq%2BlxFAfkBlejH00c6w%3D%3D
Software engineer,hackajob,India,India,2026-07-04,https://in.linkedin.com/jobs/view/software-engineer-at-hackajob-4426970524?position=42&pageNum=0&refId=KFn7V7Lptcjb1T7CLUovpw%3D%3D&trackingId=fKOVcVNQPolYttf1tWsxSw%3D%3D
"Software Engineer I, ITC",Nike,India,India,2026-07-17,https://in.linkedin.com/jobs/view/software-engineer-i-itc-at-nike-4441657729?position=43&pageNum=0&refId=KFn7V7Lptcjb1T7CLUovpw%3D%3D&trackingId=0DsBRgpq%2BEzpEWMPShUpKw%3D%3D
Data Engineer,Cisco,India,India,2026-07-03,https://in.linkedin.com/jobs/view/data-engineer-at-cisco-4436909181?position=48&pageNum=0&refId=KFn7V7Lptcjb1T7CLUovpw%3D%3D&trackingId=r%2Bol2I5%2B3ZAoTb6N0NLvhg%3D%3D
Data Engineer,PwC Acceleration Center India,India,India,2026-06-29,https://in.linkedin.com/jobs/view/data-engineer-at-pwc-acceleration-center-india-4433642719?position=49&pageNum=0&refId=KFn7V7Lptcjb1T7CLUovpw%3D%3D&trackingId=fRKur4ypdjKqeZ0BBR%2BdUg%3D%3D
Database Internals Engineer,Persistent Systems,India,India,2026-07-10,https://in.linkedin.com/jobs/view/database-internals-engineer-at-persistent-systems-4435990041?position=50&pageNum=0&refId=KFn7V7Lptcjb1T7CLUovpw%3D%3D&trackingId=fj1AHrY0g9Z8QjilIjnDFw%3D%3D
Databricks Data Engineer,PwC India,India,India,2026-06-24,https://in.linkedin.com/jobs/view/databricks-data-engineer-at-pwc-india-4431825741?position=55&pageNum=0&refId=KFn7V7Lptcjb1T7CLUovpw%3D%3D&trackingId=76o76N9UFStVwUDHLVU57Q%3D%3D
Data Engineer,Artech L.L.C.,India,India,2026-07-21,https://in.linkedin.com/jobs/view/data-engineer-at-artech-l-l-c-4442299246?position=59&pageNum=0&refId=KFn7V7Lptcjb1T7CLUovpw%3D%3D&trackingId=u6uoEZ7I46gDymQZ3shBuA%3D%3D
Data Analyst,Wake Up Whistle,India,India,2026-07-22,https://in.linkedin.com/jobs/view/data-analyst-at-wake-up-whistle-4443140750?position=1&pageNum=2&refId=iNQK2SJRa1fih7Yca6cQKA%3D%3D&trackingId=pntUhIApdogHGzZS%2FdNZeg%3D%3D
IT Executive,Accor,India,India,2026-07-23,https://in.linkedin.com/jobs/view/it-executive-at-accor-4443450150?position=2&pageNum=2&refId=iNQK2SJRa1fih7Yca6cQKA%3D%3D&trackingId=jVXWYBerndFvwm8hZ0vaTg%3D%3D
Data Analyst,Scoutit,India,India,2026-07-22,https://in.linkedin.com/jobs/view/data-analyst-at-scoutit-4443124537?position=7&pageNum=2&refId=iNQK2SJRa1fih7Yca6cQKA%3D%3D&trackingId=f4KwjfuBtKgdpikRjy2Kbg%3D%3D
Data Analyst,Scoutit,India,India,2026-07-22,https://in.linkedin.com/jobs/view/data-analyst-at-scoutit-4443128249?position=8&pageNum=2&refId=iNQK2SJRa1fih7Yca6cQKA%3D%3D&trackingId=Y2ABbwi%2B%2BqGD9GKJXtrQag%3D%3D
Data Analyst,Scoutit,India,India,2026-07-22,https://in.linkedin.com/jobs/view/data-analyst-at-scoutit-4443135038?position=9&pageNum=2&refId=iNQK2SJRa1fih7Yca6cQKA%3D%3D&trackingId=V1mO6WzE2WykHJY1s2c1Gg%3D%3D
"AI Data Associate, Artificial General Intelligence",Amazon,India,India,2026-07-22,https://in.linkedin.com/jobs/view/ai-data-associate-artificial-general-intelligence-at-amazon-4443969333?position=10&pageNum=2&refId=iNQK2SJRa1fih7Yca6cQKA%3D%3D&trackingId=ONY6o2d8Rw09a5Cy%2FK4w9Q%3D%3D
"Data Engineer (Databricks, Python)",TalentXO,India,India,2026-07-22,https://in.linkedin.com/jobs/view/data-engineer-databricks-python-at-talentxo-4443143467?position=5&pageNum=5&refId=%2FcZWKK42CDFS8%2F2%2BpCVSJw%3D%3D&trackingId=%2FGkXwh80sEBmfz6wZFGqug%3D%3D
