title,company,location,city,date,link
Data Engineer,noon,India,India,2026-04-23,https://in.linkedin.com/jobs/view/data-engineer-at-noon-4405635321?position=1&pageNum=0&refId=XPWev7xbfee%2F8G%2F%2FaCWe2A%3D%3D&trackingId=tB0f6pEdmge%2FD8tJmJMhgA%3D%3D
Informatica Data Engineer,PwC India,India,India,2026-04-28,https://in.linkedin.com/jobs/view/informatica-data-engineer-at-pwc-india-4406268729?position=2&pageNum=0&refId=XPWev7xbfee%2F8G%2F%2FaCWe2A%3D%3D&trackingId=BmO7Gp68wl8yCOU6WHiH4g%3D%3D
Data Engineer,InterEx Group,India,India,2026-05-05,https://in.linkedin.com/jobs/view/data-engineer-at-interex-group-4398285088?position=3&pageNum=0&refId=XPWev7xbfee%2F8G%2F%2FaCWe2A%3D%3D&trackingId=TDvEVrSsmHOAie%2B3A9wTSw%3D%3D
Data Engineer,Cummins India,India,India,2026-05-12,https://in.linkedin.com/jobs/view/data-engineer-at-cummins-india-4413587303?position=4&pageNum=0&refId=XPWev7xbfee%2F8G%2F%2FaCWe2A%3D%3D&trackingId=pU8TFeh7sMSCW2kIzugZfg%3D%3D
Data Engineer - Python AND Kafka AND (Hadoop OR HDFS OR Hive) AND Snowflake AND apache AND (iceberg,NTT DATA North America,India,India,2026-05-07,https://in.linkedin.com/jobs/view/data-engineer-python-and-kafka-and-hadoop-or-hdfs-or-hive-and-snowflake-and-apache-and-iceberg-at-ntt-data-north-america-4411626328?position=6&pageNum=0&refId=XPWev7xbfee%2F8G%2F%2FaCWe2A%3D%3D&trackingId=eQ6HHCV8jgZcTnxKUwDaVg%3D%3D
Software Engineer,Anaplan,India,India,2026-05-12,https://in.linkedin.com/jobs/view/software-engineer-at-anaplan-4413712101?position=7&pageNum=0&refId=XPWev7xbfee%2F8G%2F%2FaCWe2A%3D%3D&trackingId=WQzEefCwOPrwWVgiWShM%2Bw%3D%3D
Data Engineer,Ujjivan Small Finance Bank,India,India,2026-04-17,https://in.linkedin.com/jobs/view/data-engineer-at-ujjivan-small-finance-bank-4402350861?position=8&pageNum=0&refId=XPWev7xbfee%2F8G%2F%2FaCWe2A%3D%3D&trackingId=%2F%2Bya4bOCosqtzS2yNj68fA%3D%3D
Business Data Analyst (Data Engineer),Jobgether,India,India,2026-05-12,https://in.linkedin.com/jobs/view/business-data-analyst-data-engineer-at-jobgether-4413535536?position=9&pageNum=0&refId=XPWev7xbfee%2F8G%2F%2FaCWe2A%3D%3D&trackingId=HaBlCA0eto6unbUSo6KRZg%3D%3D
Databricks Data engineer,Infosys,India,India,2026-04-27,https://in.linkedin.com/jobs/view/databricks-data-engineer-at-infosys-4394437306?position=10&pageNum=0&refId=XPWev7xbfee%2F8G%2F%2FaCWe2A%3D%3D&trackingId=kl8OpFssG%2BmwCUXrMl0Opw%3D%3D
Data Engineer,Capgemini,India,India,2026-05-14,https://in.linkedin.com/jobs/view/data-engineer-at-capgemini-4414645192?position=14&pageNum=0&refId=XPWev7xbfee%2F8G%2F%2FaCWe2A%3D%3D&trackingId=elEtjzpOYK35WdmEPN3X7A%3D%3D
